url,new_url,table,column,pk
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221104/redmi_k50_01.jpg,http://localhost:9000/mall/images/20221104/redmi_k50_01.jpg,oms_cart_item,product_pic,94
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221104/redmi_k50_01.jpg,http://localhost:9000/mall/images/20221104/redmi_k50_01.jpg,oms_cart_item,product_pic,95
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221104/xiaomi_12_pro_01.jpg,http://localhost:9000/mall/images/20221104/xiaomi_12_pro_01.jpg,oms_cart_item,product_pic,96
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221104/xiaomi_12_pro_01.jpg,http://localhost:9000/mall/images/20221104/xiaomi_12_pro_01.jpg,oms_cart_item,product_pic,97
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221104/xiaomi_12_pro_01.jpg,http://localhost:9000/mall/images/20221104/xiaomi_12_pro_01.jpg,oms_cart_item,product_pic,98
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180607/5ac1bf58Ndefaac16.jpg,http://localhost:9000/mall/images/20180607/5ac1bf58Ndefaac16.jpg,oms_cart_item,product_pic,99
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180607/5ac1bf58Ndefaac16.jpg,http://localhost:9000/mall/images/20180607/5ac1bf58Ndefaac16.jpg,oms_cart_item,product_pic,100
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180607/5ac1bf58Ndefaac16.jpg,http://localhost:9000/mall/images/20180607/5ac1bf58Ndefaac16.jpg,oms_cart_item,product_pic,101
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221104/xiaomi_12_pro_01.jpg,http://localhost:9000/mall/images/20221104/xiaomi_12_pro_01.jpg,oms_cart_item,product_pic,102
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221104/redmi_k50_01.jpg,http://localhost:9000/mall/images/20221104/redmi_k50_01.jpg,oms_cart_item,product_pic,103
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221028/ipad_001.jpg,http://localhost:9000/mall/images/20221028/ipad_001.jpg,oms_cart_item,product_pic,104
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221028/xiaomi_computer_001.jpg,http://localhost:9000/mall/images/20221028/xiaomi_computer_001.jpg,oms_cart_item,product_pic,105
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221108/sanxing_ssd_02.jpg,http://localhost:9000/mall/images/20221108/sanxing_ssd_02.jpg,oms_cart_item,product_pic,106
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221104/huawei_mate50_01.jpg,http://localhost:9000/mall/images/20221104/huawei_mate50_01.jpg,oms_cart_item,product_pic,107
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221028/iphone14_001.jpg,http://localhost:9000/mall/images/20221028/iphone14_001.jpg,oms_cart_item,product_pic,108
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221104/xiaomi_12_pro_01.jpg,http://localhost:9000/mall/images/20221104/xiaomi_12_pro_01.jpg,oms_cart_item,product_pic,109
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221104/redmi_k50_01.jpg,http://localhost:9000/mall/images/20221104/redmi_k50_01.jpg,oms_cart_item,product_pic,110
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221104/xiaomi_12_pro_01.jpg,http://localhost:9000/mall/images/20221104/xiaomi_12_pro_01.jpg,oms_cart_item,product_pic,111
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221028/xiaomi_computer_001.jpg,http://localhost:9000/mall/images/20221028/xiaomi_computer_001.jpg,oms_cart_item,product_pic,112
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221104/xiaomi_12_pro_01.jpg,http://localhost:9000/mall/images/20221104/xiaomi_12_pro_01.jpg,oms_cart_item,product_pic,113
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221104/redmi_k50_01.jpg,http://localhost:9000/mall/images/20221104/redmi_k50_01.jpg,oms_cart_item,product_pic,114
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180607/5ac1bf58Ndefaac16.jpg,http://localhost:9000/mall/images/20180607/5ac1bf58Ndefaac16.jpg,oms_order_item,product_pic,21
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180615/xiaomi.jpg,http://localhost:9000/mall/images/20180615/xiaomi.jpg,oms_order_item,product_pic,22
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180615/5a9d248cN071f4959.jpg,http://localhost:9000/mall/images/20180615/5a9d248cN071f4959.jpg,oms_order_item,product_pic,23
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180615/5a9d248cN071f4959.jpg,http://localhost:9000/mall/images/20180615/5a9d248cN071f4959.jpg,oms_order_item,product_pic,24
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180615/5acc5248N6a5f81cd.jpg,http://localhost:9000/mall/images/20180615/5acc5248N6a5f81cd.jpg,oms_order_item,product_pic,25
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180607/5ac1bf58Ndefaac16.jpg,http://localhost:9000/mall/images/20180607/5ac1bf58Ndefaac16.jpg,oms_order_item,product_pic,26
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180615/xiaomi.jpg,http://localhost:9000/mall/images/20180615/xiaomi.jpg,oms_order_item,product_pic,27
